AMOC,AMOC_20S,MOC_30SAABW,NAO,SFWF,N_SALT,SALT_500m,ICEFRAC,PD_0m,PD_200m,Southern_Ocean_TAUX,AMOC_40N
7.1386604,6.505972385406494,-7.1750336,-112.75,-7.63507886434817e-06,-8650420224.0,35.89226089398682,0.6110376270013754,1.02771752176246,1.02841253331367,-0.030164136,7.7623787
8.72593,8.153105735778809,-8.9290085,-148.921875,-6.843836495978455e-06,-8873997312.0,35.89139318342973,0.6157319994502662,1.0277305085484574,1.0284119245853829,-0.03870135,8.267522
6.3331127,6.12973165512085,-8.162652,-243.59375,-8.64367351605472e-06,-8252882944.0,35.89229019914178,0.6251156807611551,1.0277271958870615,1.028419046452705,-0.045728784,7.804508
7.962918,7.981796741485596,-7.171601,204.4453125,-1.1291718996994276e-05,-9032081408.0,35.89334629857263,0.6199294385181323,1.0277701107467092,1.028422256479872,-0.034298718,7.381989
6.054895,5.289846420288086,-9.456283,-238.6171875,-1.2493609743737032e-05,-8479726592.0,35.89327787059222,0.6288800136026111,1.0277418518454078,1.028418984565329,-0.047085553,8.562169
6.885128,6.09876823425293,-8.56234,-453.4375,-8.37341338069607e-06,-7862390272.0,35.89050572910358,0.6328268150051978,1.0277615826788955,1.0284164910620832,-0.028211964,7.7460217
8.115384,7.185539245605469,-8.090896,215.8515625,-7.6974249997281e-06,-8872403968.0,35.88856885845963,0.6129851526523756,1.0277223068524182,1.0284234714000784,-0.041097812,7.9409986
6.927632,6.650580883026123,-9.340741,-521.9375,-1.126009264738644e-05,-8675184640.0,35.88037211888828,0.6314066366649058,1.027728496285958,1.0284189257215943,-0.04215394,7.353781
6.265878,7.57441520690918,-8.255204,610.7734375,-5.823935571923559e-06,-9408960512.0,35.875473840600144,0.6016078407016417,1.0277092568273467,1.0284195973518049,-0.04568022,7.5126324
5.5287814,5.678733825683594,-9.437211,-211.75,-7.401561679337563e-06,-8256978432.0,35.87444174320507,0.6096714152038961,1.0276877165325289,1.0284162671008008,-0.05120343,8.968872
5.49711,5.513460636138916,-11.997695,84.953125,-7.392740601187796e-06,-7885017600.0,35.87912388488612,0.6101458598326038,1.027690801436339,1.0284182743823274,-0.07007238,8.387475
7.6143556,5.411924362182617,-9.3489065,-119.25,-8.688877809387655e-06,-8741337088.0,35.88580463222139,0.6006666795007428,1.0276909174957896,1.0284217502208466,-0.060082726,8.449025
7.5638537,7.5055999755859375,-9.822125,350.875,-1.0892176514415926e-05,-8333459968.0,35.894763749391224,0.6239295241921354,1.0277713958810015,1.028427082173368,-0.0575319,8.386777
7.0382295,6.008504390716553,-7.3051248,-429.4375,-1.1143073888714296e-05,-8520485888.0,35.89706674225879,0.6154712071705338,1.0278044720975363,1.0284332166326806,-0.039927397,8.416577
6.7842097,6.795845031738281,-9.083995,214.7890625,-3.029820694813745e-06,-8040330240.0,35.89289928899563,0.6093179651052196,1.027803317560413,1.02844792477628,-0.05077269,8.777911
7.930198,7.40597677230835,-8.750698,29.5234375,-1.3163778539056935e-05,-9010002944.0,35.88441400256884,0.6209049922975586,1.027795649398633,1.028446091235952,-0.05291169,7.4228597
6.2423286,4.573671817779541,-5.7900844,-409.5859375,-5.106289403966894e-06,-7793218048.0,35.88553968326066,0.5934914676981862,1.0278219217207374,1.0284344881138905,-0.03576109,8.820094
7.335228,7.465443134307861,-9.538507,-226.6640625,-7.737685182081334e-06,-8179739136.0,35.88711735136441,0.6099014442558351,1.0278229214311616,1.0284429461398024,-0.048870653,8.324391
7.597075,6.950282573699951,-5.718679,-174.3984375,-1.0943780889447438e-05,-8482814464.0,35.88498070689751,0.6363808674268512,1.027814435765026,1.028438904183976,-0.028590858,7.4121337
6.906774,6.91428804397583,-7.0343647,-67.546875,-8.925071207506654e-06,-9463672832.0,35.87816228546222,0.6069260162882225,1.0277638934492097,1.0284307294703543,-0.042584706,7.538797
6.197443,5.605027675628662,-10.049321,-15.625,-9.19466976025547e-06,-8587693056.0,35.872867939084074,0.6032705582814136,1.027763832390793,1.0284296497385552,-0.064916395,8.186925
7.152534,7.716457843780518,-5.912638,-149.34375,-1.322987968384236e-05,-8146051072.0,35.872085039005725,0.6233525296156586,1.0277953181809527,1.0284349548055771,-0.026085028,8.265212
7.997011,7.549193859100342,-9.345624,-339.296875,-8.129709044378666e-06,-7795063296.0,35.87599833683142,0.6149047780169591,1.027800749230191,1.0284446077143892,-0.052669533,8.816908
7.2017074,6.832814693450928,-9.949727,-69.71875,-9.028808581964162e-06,-8356766720.0,35.87694910330366,0.6031507790921751,1.0277386663890469,1.0284506374217095,-0.05383765,8.736478
6.454757,6.050333023071289,-7.6907954,165.1953125,-1.0387278244491272e-05,-9246934016.0,35.8779613287874,0.6281111593483123,1.0277701141388436,1.0284504484623036,-0.047206096,8.584936
6.499523,6.899691104888916,-8.370345,92.875,-1.0675245311333764e-05,-9045517312.0,35.87941799114533,0.6190941165483915,1.0277745697071885,1.0284463103781356,-0.04319816,8.694694
7.7018943,6.422355651855469,-10.558026,-235.6953125,-6.881690547978465e-06,-8765364224.0,35.88023446450246,0.6133738750650082,1.0277638982951156,1.0284428314959748,-0.048322853,9.410872
8.095057,7.240208148956299,-8.778761,165.9375,-6.283144309726652e-06,-8426742784.0,35.88139184562427,0.6046895964567133,1.0276879840265445,1.0284409791865248,-0.042701244,8.176045
6.286554,6.103939533233643,-8.136681,-0.1875,-1.151311108045336e-05,-9719622656.0,35.87532730496823,0.6014151396308686,1.027718815134793,1.028426964232262,-0.049527653,9.329461
7.051186,6.75263261795044,-7.8389363,7.0,-1.0937457216602814e-05,-9509341184.0,35.87199836553529,0.597929890313632,1.0277605819992903,1.0284213827011432,-0.033177935,9.1191225
7.3558707,6.669029712677002,-10.259421,-133.015625,-1.3151699020562166e-05,-9830430720.0,35.87133729919907,0.6175313656155291,1.0277902852228986,1.0284241311093594,-0.057110325,9.238454
7.617618,5.890269756317139,-11.551461,-65.2578125,-1.3779488751389529e-05,-8876964864.0,35.872207897886135,0.6278832772853397,1.02783930883175,1.0284361545075762,-0.061789274,9.489472
6.0985284,5.38698148727417,-9.115966,50.9140625,-1.0434996239726663e-05,-7979430400.0,35.868408607266055,0.6205344686089423,1.0278274482343257,1.0284464574874717,-0.07012789,9.715897
7.311808,7.412785053253174,-8.181825,-10.1171875,-1.8307487502707733e-06,-4259384320.0,35.86105393008052,0.5879420840028615,1.0277262313094566,1.0284468955182016,-0.05034504,8.0506115
7.2753825,7.040233135223389,-9.613444,-198.5546875,-1.0544364323053525e-05,-6069344768.0,35.855323338077355,0.5924911477777641,1.0277502682150863,1.0284459022765464,-0.054226592,7.779577
7.4543285,6.635581970214844,-6.3714213,-121.375,-1.0845679909923373e-05,-6854368256.0,35.853190646307105,0.610066258316389,1.027753206045647,1.0284453980466153,-0.05329652,8.998296
7.0299587,6.036958694458008,-6.9295945,-321.21875,-5.927321857949026e-06,-6626639872.0,35.85562226445792,0.6103176892981234,1.02775193714514,1.0284454099675442,-0.048620258,9.2677555
9.166755,8.098654747009277,-7.9711742,203.4921875,-7.036132107416256e-06,-7756686336.0,35.858639305568175,0.5969736941703255,1.027710169069166,1.028446455712014,-0.061708227,8.961006
7.7093587,7.718185424804687,-7.766951,-144.765625,-8.599612970187085e-06,-8949587968.0,35.860084691404985,0.5984168116186387,1.0277095989483158,1.0284443069011606,-0.0538756,7.941275
7.1372304,7.014204502105713,-8.317412,-88.1796875,-1.1392041511304645e-05,-9729920000.0,35.85804081209562,0.5916099235588869,1.0277214045447065,1.02844229124962,-0.05768633,8.856717
6.3262267,7.281065464019775,-8.729148,16.0078125,-6.806255652782264e-06,-9283125248.0,35.86237038506402,0.6121370747441688,1.0278058684453732,1.0284438001348617,-0.04147961,8.647271
7.6301765,7.000663757324219,-6.621714,-225.9921875,-1.118494064069464e-05,-9167313920.0,35.866990318594056,0.6002836488617808,1.0278011698548386,1.0284484191143766,-0.035452142,8.635967
7.0798626,6.606313228607178,-9.09044,126.09375,-1.0669766868001535e-05,-9147792384.0,35.87103935852839,0.6206579817304979,1.027844216038541,1.028454124673884,-0.05371794,9.000907
6.802856,7.542309284210205,-8.400778,-584.15625,-1.823932960379848e-06,-7287209984.0,35.866075658675,0.6283606458315868,1.027801988812966,1.0284616906592186,-0.058014367,9.120702
8.240719,6.542249202728272,-9.17073,-394.671875,-4.300287981132608e-06,-8007190528.0,35.86070343135863,0.5985112462385587,1.0277282748280503,1.0284620538670963,-0.055985928,9.485723
7.9337955,7.207911968231201,-7.397438,-431.4140625,-9.802661493610717e-06,-7961788928.0,35.85767611915135,0.606238274733793,1.0276989173598403,1.0284497626284337,-0.05925336,8.953609
6.7465396,6.753297328948975,-8.081144,-710.265625,-1.1367594858010345e-05,-7591022592.0,35.85838562327146,0.6055362759907439,1.027743820737048,1.0284409566128507,-0.04840975,9.523589
8.291836,6.990440368652344,-8.051693,-265.328125,-5.139307371591579e-06,-6498880000.0,35.86037935951884,0.6081875659098538,1.0277177037262335,1.0284427655504105,-0.068338454,10.093198
8.561142,8.397570610046387,-6.14346,196.1796875,-9.172601496637882e-06,-7730363904.0,35.857736139026414,0.6100487942209535,1.027678681340644,1.028438385750385,-0.036799543,9.906411
8.036538,7.514342784881592,-9.199967,18.328125,-6.409541360204084e-06,-9551302656.0,35.856586574584014,0.6019143304632356,1.027660303726429,1.0284259966079226,-0.04922247,9.002769
7.081515,5.955102443695068,-8.088713,177.8515625,-1.2061792036920218e-05,-9258216448.0,35.85802044732934,0.6144348912718366,1.0277225585972392,1.0284186462138565,-0.030016866,10.002408
6.8720746,6.534048557281494,-5.588078,-497.8984375,-4.752316526801977e-06,-7146332672.0,35.86434328340437,0.6032275975643037,1.0277691679756815,1.0284256739819304,-0.03735724,10.490239
7.544609,6.641809940338135,-11.001801,-356.921875,-8.180268190332541e-06,-5397687808.0,35.87422309303776,0.6212743194773793,1.0278172563246597,1.0284417685042035,-0.06854465,11.2739
8.103869,6.824429988861084,-9.042998,-161.3046875,-1.1621942424455148e-05,-6880864768.0,35.876435725879915,0.6241177057606061,1.0278109367785415,1.028454532775473,-0.046758458,9.775912
8.398984,7.450177669525146,-7.849459,24.7890625,-8.165585709601773e-06,-8985737216.0,35.87101192622222,0.6200591562859094,1.027842042407369,1.028456842392049,-0.06289389,8.538956
8.59621,7.819997787475586,-7.3286605,61.1953125,-8.446059893562813e-06,-7183090688.0,35.870922640620584,0.6032249591783815,1.0278003407203085,1.0284555716717496,-0.048825767,9.090074
6.8058343,6.517524719238281,-6.914961,72.828125,-1.2060716662319647e-05,-8185619968.0,35.875537478030495,0.6422170084842946,1.0278742652598436,1.0284585579912713,-0.03339503,8.433807
6.588981,6.831248760223389,-7.318731,-67.46875,-1.0011012528468702e-05,-8614627328.0,35.873966197326816,0.6144392812566366,1.0278028996010138,1.028462631398059,-0.040841624,9.386511
8.758785,7.052656650543213,-7.1296144,362.4453125,-8.547898776567746e-06,-9660548096.0,35.87311468198318,0.6145287101553549,1.0278167206097424,1.0284633509656216,-0.038603887,9.156984
7.8909607,6.932196140289307,-5.745666,298.34375,-7.918085701673564e-06,-9144451072.0,35.87297597288777,0.6092564758425093,1.0278048493513248,1.0284642972844713,-0.042125233,9.270078
6.0352654,6.55787992477417,-9.153804,-14.84375,-1.218272836671984e-05,-9839521792.0,35.87242353178118,0.6178217311122959,1.0278632679605872,1.0284647203506307,-0.057967544,9.150211
7.405169,7.104311466217041,-9.505008,-173.828125,-2.6760983721185017e-06,-8058387456.0,35.87200951391412,0.5765870979563866,1.027855716585144,1.0284754912903968,-0.059417527,8.037288
9.011355,7.792829990386963,-9.781661,116.90625,-7.52151555954306e-07,-9711118336.0,35.866715542105744,0.5711817050735893,1.0278156414264583,1.028489098650344,-0.059086416,7.4292474
7.5978923,6.757639408111572,-8.524165,-196.8671875,-1.2297900768019662e-05,-7665767936.0,35.86394933459063,0.6084114702286266,1.027863943237599,1.02848788905651,-0.053115174,7.1858516
7.2269397,7.337745666503906,-10.205856,-238.21875,-6.985272400318204e-06,-8590407680.0,35.866149084204544,0.5965212345381588,1.027849078420701,1.0284836337921468,-0.06481973,8.39885
7.6092114,7.647027969360352,-6.826513,-114.1484375,-1.0003137710272795e-05,-7111402496.0,35.86239856650971,0.6143763440177281,1.0278333776850042,1.0284875291459104,-0.036234736,8.848365
7.8718696,8.872062683105469,-8.7789755,-517.59375,-9.390710969566684e-06,-8855661568.0,35.85855347980824,0.6253105605762054,1.027761423490881,1.0284825505094326,-0.044198137,8.947349
7.677503,5.983508586883545,-8.81305,-212.890625,-8.520018680234983e-06,-7244387840.0,35.856978502692485,0.6122762269048204,1.027705794427453,1.028472117160229,-0.051814053,8.9069
7.7960396,7.467754364013672,-7.6610484,-405.328125,-5.60911835930556e-06,-6067700224.0,35.85773733173538,0.6126341791077721,1.027726583122238,1.028460229204056,-0.046878032,9.967908
6.5410137,5.888326168060303,-7.3418183,-58.9765625,-1.4026751070995236e-05,-7824852480.0,35.862860903875465,0.6368895910006055,1.0277668455751932,1.028452585352228,-0.04034633,10.425568
7.3595214,6.873551845550537,-8.482604,-24.0625,-8.267430288092343e-06,-8340745216.0,35.86802955252872,0.6064561672465061,1.0277605684307534,1.0284465716240254,-0.06155801,9.791934
9.533492,8.501568794250488,-7.334867,-375.0,-1.152220739537417e-05,-8866838528.0,35.86980514132083,0.6123483965414683,1.027818186738627,1.0284398593801134,-0.049565062,9.357758
8.411561,7.365431308746338,-6.0131965,-379.3046875,-9.416191512900512e-06,-8627768320.0,35.86650172191689,0.6208946506073213,1.0278793459500724,1.0284467291324697,-0.040115442,10.007256
8.080166,7.673126220703125,-6.3785005,535.65625,-2.498091865297493e-06,-9139472384.0,35.855506354832215,0.5999463736485874,1.0278066251336075,1.028459809181538,-0.052413616,9.068898
7.3387794,7.3554253578186035,-10.476589,-280.6875,-8.411435441541851e-06,-9376945152.0,35.85289948732046,0.6290975617472819,1.0277602747688448,1.0284562613101715,-0.06451522,9.370511
7.570053,6.253433227539063,-6.3842025,215.6328125,-5.777068130628003e-06,-9164380160.0,35.85847788571695,0.5900229952070125,1.0277628036049324,1.0284507989883422,-0.037705157,8.973737
8.519608,8.410162925720215,-8.205359,-47.3828125,-8.933041831445301e-06,-8884467712.0,35.86844124412044,0.5860235342861415,1.0278404880829943,1.028446992153817,-0.046040617,8.423329
8.456096,7.594420909881592,-8.670953,262.6171875,-9.976882271849592e-06,-8908871680.0,35.87583263899929,0.5806166517789583,1.0279357355784595,1.028459683631329,-0.048827045,8.824339
6.7928715,6.358549118041992,-10.582407,-163.4375,-2.939980951039364e-06,-10576176128.0,35.8695225974386,0.5609058496302168,1.0278928948611747,1.0284757327526173,-0.06588567,8.398085
8.301663,6.973330974578857,-8.156879,-374.765625,-1.1711671397996434e-05,-8236177408.0,35.866691816068744,0.6143070644490459,1.0279233979015816,1.0284824394165202,-0.043445844,8.343746
7.4792743,7.651540756225586,-7.4683986,-45.6875,-1.6615508118935224e-06,-7390458880.0,35.86614133652483,0.5873054972307727,1.0278669389767376,1.0284883811118757,-0.04136853,8.361875
7.3537354,7.340510845184326,-8.751997,-196.453125,-9.56578758771636e-06,-9187389440.0,35.86637838003863,0.6117976716080497,1.027819810359459,1.0284895072592066,-0.05393306,9.178567
6.9980826,7.0346455574035645,-8.984432,-105.125,-9.739186216649623e-06,-9495280640.0,35.86885241328592,0.6180940165195352,1.0277289132761762,1.028471192654143,-0.048317295,9.500164
6.7596574,6.521547317504883,-7.4130034,44.03125,-8.903015416883701e-06,-10330259456.0,35.87155648164971,0.6246595536916478,1.0278134501077296,1.0284689276776415,-0.04635031,10.003718
7.7777057,6.896289348602295,-7.4877095,-169.9375,-6.397091176303084e-06,-8586082816.0,35.87431579905271,0.5853032369723223,1.0277262664422755,1.028462083035327,-0.042617824,9.822839
8.433194,6.566463947296143,-6.898806,239.84375,-6.4788182896040136e-06,-5284186624.0,35.87236349219192,0.5912478216196178,1.027796032709804,1.0284610583427105,-0.032698605,10.428844
7.412399,7.600478649139404,-8.716789,-538.7890625,-1.0745597379523796e-05,-6889683968.0,35.87314290285727,0.6240228971995142,1.0278632190169357,1.0284679844024334,-0.05851384,10.006845
8.624729,8.2744779586792,-5.935387,-83.3671875,-5.047100325885479e-06,-7282126848.0,35.87363655622615,0.5872502496155599,1.027810725254741,1.0284800412807058,-0.036313325,8.8565035
8.610194,8.177340507507324,-7.401951,37.0703125,-8.47395497331207e-07,-7023287296.0,35.86597395312879,0.5786667330448836,1.0278399022129494,1.028483548823823,-0.058387008,8.4057
6.9461904,7.43638801574707,-5.8296795,-200.328125,-8.59646504643705e-06,-7549080064.0,35.86379886597626,0.5744150378814084,1.02782730818764,1.0284747915065036,-0.026656805,8.914638
7.1242757,6.151025295257568,-8.904881,-352.7578125,-5.402559996652813e-06,-6315980800.0,35.86866104756831,0.5948913816149192,1.0278162350499531,1.0284690273568986,-0.048892204,9.656217
7.004804,7.078996181488037,-9.217297,159.0,-1.026792369757699e-05,-8574717952.0,35.87462619909636,0.5868903044611216,1.027754473492382,1.0284606121956037,-0.059360497,9.231599
7.7023454,6.711008071899414,-9.237157,133.09375,-3.6032512104884446e-06,-7891301376.0,35.87363218953135,0.5792897035153146,1.027718087521995,1.0284474273945423,-0.053680208,9.488341
7.892113,7.523012638092041,-7.534413,-345.828125,-1.1422314377361408e-05,-6670433792.0,35.877659928275015,0.6154924333804956,1.0277548555920764,1.0284421887803583,-0.039246764,10.455131
8.9562025,7.984241962432861,-9.791461,-18.59375,-8.625786504782395e-06,-8593581056.0,35.883449741728235,0.630436691242115,1.027828538320898,1.0284486237992632,-0.054595534,11.083169
7.560181,7.44695520401001,-8.327682,135.453125,-6.909709055743047e-06,-8691834880.0,35.88644243580426,0.6336338459204853,1.0278534666309511,1.0284602822141444,-0.045729563,10.523918
7.820202,7.033712863922119,-9.907073,-324.9296875,-8.025893292004535e-06,-9483607040.0,35.88207121659311,0.6083765910443617,1.027859008893734,1.0284692158090307,-0.060823467,9.782695
8.411349,8.03299331665039,-8.791367,-308.90625,-8.731946545296829e-06,-8748219392.0,35.87917293381013,0.6246122207594453,1.0278909334806892,1.0284790627499845,-0.050785992,8.8189535
8.78557,8.157696723937988,-10.016879,219.5546875,-8.758048474546276e-06,-8952551424.0,35.87443198467718,0.6146624551086765,1.027897126064068,1.0284874786721898,-0.05406116,9.691216
7.421562,7.651528835296631,-9.351261,205.5078125,-8.691540940709266e-06,-9529220096.0,35.874151530499915,0.6076062104687784,1.0278529784059136,1.0284854579479137,-0.061191123,10.327644
8.379151,7.426815509796143,-8.369767,347.53125,-1.2867450123888895e-05,-11002779648.0,35.87538325386146,0.6004854091916059,1.0278436735393557,1.028475131633434,-0.05799228,9.5647
7.4764953,6.568292140960693,-8.166352,-74.4921875,-6.501152817327215e-06,-7059565056.0,35.87801019042654,0.5838353948923517,1.0278781497381566,1.0284696264469877,-0.054887388,9.910612
9.763381,8.17611026763916,-8.597439,-288.453125,-5.822344100018982e-06,-8356922880.0,35.87734533896434,0.5799262537748291,1.0279007815733188,1.028484943572511,-0.055859976,8.760045
8.304161,8.613678932189941,-5.82452,-131.34375,-7.305406542826862e-06,-6657533440.0,35.87153257818493,0.6000464314147393,1.027893885122082,1.0284970742590884,-0.043209925,8.800415
9.0131235,8.477776527404785,-7.3473268,129.1484375,-9.253859064279004e-06,-9613134848.0,35.8690914873621,0.6316537872407935,1.0279139399043913,1.0284965018008618,-0.051261593,8.580228
7.578484,7.1085524559021,-8.008658,-176.0859375,-6.20662537564334e-06,-8460195840.0,35.87012648274424,0.6215837989954404,1.027858627763221,1.0284933795320226,-0.05194786,8.922999
7.62484,7.818575382232666,-7.0764794,-290.4296875,-2.501694018312388e-06,-9988129792.0,35.872693360005854,0.5996246440384615,1.0277498260261566,1.02848782514004,-0.038680296,8.984986
6.5726523,5.660360813140869,-5.5531063,-5.2890625,-9.561778907268247e-06,-6760822784.0,35.87576463487413,0.6174109239509562,1.0277991459621647,1.028476648127779,-0.04633354,9.453263
7.7667313,8.09127140045166,-8.588771,419.2421875,-1.0390973220899222e-05,-7181906944.0,35.880446293557334,0.6391686430767246,1.0277895021244765,1.0284701296623715,-0.056278884,10.315325
6.6249595,6.736322402954102,-5.0468926,486.3046875,-7.088108640192316e-06,-7453366784.0,35.88448851237926,0.6058156867699532,1.027769876204855,1.0284608234750463,-0.024801334,9.512375
7.6901474,7.620420932769775,-8.828683,-187.203125,-1.4625384218636853e-05,-7894138368.0,35.886845620719654,0.6099445458524618,1.0278628458821677,1.028457728345343,-0.056007963,10.152253
8.937004,7.388882160186768,-8.488586,396.9453125,-6.942554391581719e-06,-7468967424.0,35.88690499988329,0.6136785845804601,1.0279073543180297,1.028482266436232,-0.0315459,9.170086
8.232423,6.690688610076904,-6.958013,-474.96875,-7.8891772938362e-06,-9812674560.0,35.880465574042745,0.6113719967755363,1.0279380242999008,1.0285016719331133,-0.04060181,8.06451
8.71971,8.235804557800293,-8.75158,0.515625,-6.135268723370722e-06,-5780707840.0,35.87915802987663,0.6190006348024326,1.0279463820341157,1.0285121509369384,-0.04591681,7.480641
7.1208324,6.706871032714844,-8.28167,-68.4453125,-5.546616166774689e-06,-7870006784.0,35.879686597089744,0.5991831078238951,1.0278960589955493,1.0285175866269052,-0.046523612,7.297746
7.1465874,6.821445465087891,-9.335009,38.6640625,-4.4309255816286684e-06,-7750829056.0,35.880193833540886,0.5977370210087732,1.0278411514875363,1.0285146799493343,-0.05558496,7.31671
7.52195,8.30394458770752,-7.9323153,-320.53125,-6.457678255003112e-06,-10482149376.0,35.88229121718296,0.6027658547730729,1.0277949297815805,1.028507275023359,-0.050941247,8.95891
6.5610943,5.882617473602295,-9.084103,-259.8984375,-7.593219213747834e-06,-7820033024.0,35.884827675437435,0.6075683293984184,1.0277718080253135,1.028496051595566,-0.04693367,9.273328
6.7878666,7.060214519500732,-11.105602,83.015625,-9.224807515730072e-07,-9118056448.0,35.88839596494532,0.5793132126558097,1.027688625382214,1.0284799695014957,-0.057867423,9.9947405
8.181727,7.801897048950195,-7.189303,-87.671875,-8.135461998163204e-06,-8887827456.0,35.89152325770652,0.5892250820649375,1.0276921965726993,1.0284651657368271,-0.045736566,10.224889
8.160651,7.366287708282471,-8.330115,14.328125,-9.01367134211414e-06,-7859471872.0,35.89527851666591,0.5892086893648715,1.0277150113408158,1.028450036048889,-0.05529622,10.673282
7.321224,6.4779815673828125,-9.382779,422.6875,-6.631285908315032e-06,-7399160320.0,35.89916455961321,0.5781895881834013,1.0277255957688742,1.0284392826100612,-0.051687647,10.922863
6.909571,6.141826152801514,-7.5781846,-4.28125,-8.567076040938651e-06,-8130900480.0,35.902544755960314,0.5597362167312289,1.027767529574836,1.0284323573112488,-0.049760636,10.140307
8.176856,7.403408050537109,-7.740488,-114.3125,-6.8444616190302425e-06,-5186722304.0,35.903544127787114,0.5867578425622924,1.0278335366307236,1.028445065021515,-0.053542864,9.615817
9.452666,8.293495178222656,-5.218398,-255.4921875,-1.3363134324484438e-05,-6210404352.0,35.89870938835834,0.6007920942483906,1.0279123283983247,1.028470460404741,-0.026806802,8.666198
9.563212,7.718603134155273,-8.712271,128.96875,-1.3095339429313475e-05,-7052979200.0,35.89031393953072,0.6430964298991361,1.0279295858813495,1.0284935005167697,-0.04326327,8.690992
7.699307,7.994110107421875,-8.367947,-324.6875,-7.033319966634048e-06,-10177863680.0,35.881455000056775,0.6263421858796695,1.0278889595008478,1.0285120129585266,-0.054409787,8.221482
7.329493,7.077848434448242,-8.738587,-49.71875,-6.178657661606157e-06,-9717939200.0,35.88608869409684,0.616204246742806,1.027844130750594,1.028520102196551,-0.04494141,8.292117
6.478491,7.623587131500244,-8.655408,113.5234375,-1.1119153915924986e-05,-10144300032.0,35.89199270204056,0.615453839346325,1.0278799095289497,1.0285207923422468,-0.045258902,9.877205
6.612179,5.787456035614014,-7.143747,231.1171875,-1.730002568951072e-06,-7932252672.0,35.89638458173096,0.6087351530119728,1.027826193871537,1.0285217614884072,-0.042303815,10.148407
6.8801417,6.011234760284424,-9.546169,183.4296875,-1.1968776882512212e-05,-7862887936.0,35.897918878599654,0.613190918916492,1.027832943249524,1.0285168371302016,-0.0489134,10.463441
7.0316567,6.175068378448486,-7.7728086,-30.6015625,-7.787027484531203e-06,-5705592832.0,35.90331724694225,0.6099854260288945,1.0278931829502913,1.0285062439898227,-0.044484757,10.543954
7.7638736,7.795959949493408,-10.028121,-45.9609375,-6.224005440131204e-06,-6182762496.0,35.9023235725186,0.6045500855567904,1.027801694666467,1.028509851465834,-0.06333787,9.050383
9.301978,7.764831066131592,-7.338482,-25.90625,-6.459992204111316e-06,-6042356736.0,35.90100344083722,0.6005664044763156,1.0278313613034846,1.0285015078301123,-0.045456443,8.895844
7.543722,6.978209972381592,-8.761586,-343.1953125,-1.046699142384576e-05,-9461476352.0,35.901934138256145,0.61770995969952,1.0278506848385665,1.0285044687859557,-0.046054665,8.619949
7.8813205,7.987398624420166,-8.0062275,-215.21875,-7.5292647623617855e-06,-10128586752.0,35.899449301628486,0.6201996787658572,1.027854835114828,1.0285089936662228,-0.04349743,9.183248
10.098306,8.899588584899902,-8.784255,276.9375,-9.535465765785011e-06,-9835046912.0,35.89806046596793,0.6256435799835648,1.0278378240461272,1.0285117788517728,-0.068422966,9.067533
6.63743,7.597071170806885,-7.7946796,-119.9375,-7.34604033588232e-06,-8682580992.0,35.89946241156999,0.6095649282960949,1.027804165593977,1.0285074906146272,-0.04318984,9.341813
7.8949695,6.900434494018555,-8.203105,-136.5,-5.443285863234356e-06,-10513782784.0,35.904471661077295,0.5788818527113714,1.0278254640780813,1.028500182831541,-0.052709036,9.129244
7.839751,7.622838497161865,-7.6611786,358.03125,-3.677033213723585e-06,-7739131904.0,35.90937623805162,0.5702089044783255,1.027842550742917,1.0284928258429182,-0.044391163,9.740282
7.477513,7.204256534576416,-8.138186,-48.03125,-5.8433444650228575e-06,-6732356096.0,35.90642718135233,0.5854599523148257,1.0278473842919358,1.0285011611086257,-0.045203608,9.510406
8.157792,7.374413967132568,-9.181989,7.640625,1.2042720442831232e-06,-7508807680.0,35.901450016701865,0.5634793484065691,1.0277632993411243,1.028500483137496,-0.042000234,9.489944
7.7225285,7.139334201812744,-7.301947,-177.1484375,-8.932191220174632e-06,-7468107776.0,35.905101273411006,0.5800249610698908,1.0277881857340898,1.0284841385293515,-0.051327553,9.443795
8.07837,7.557828903198242,-9.197121,114.6875,-6.851279042633304e-06,-7953133056.0,35.90830078913568,0.5785167114014863,1.0278311371803284,1.0284875014995007,-0.049340848,9.903674
9.201909,7.531448841094971,-8.461979,-69.9140625,-1.2008787366370503e-05,-9282603008.0,35.90607597291932,0.6063503324597453,1.0278098389385193,1.0284874330175684,-0.060147814,10.125541
8.282733,7.799879550933838,-6.90024,-270.21875,-2.9763437950778342e-06,-7778472960.0,35.90515820801412,0.5955675243531005,1.0277904078243223,1.0284835452729084,-0.042231012,9.40923
7.868337,7.510222911834717,-8.05506,-96.875,-9.55694936698836e-06,-6684316672.0,35.9043276192914,0.6116077190132879,1.0278272762046596,1.0284881888551916,-0.04333234,9.21757
6.862843,7.873379230499268,-10.834809,-56.953125,-9.588065437686737e-06,-9555697664.0,35.903002746345464,0.6356232403389489,1.0278660262503274,1.0285012897024763,-0.05912386,9.953251
7.516899,6.430351734161377,-8.097569,-314.8125,-2.07007602568114e-06,-7888252416.0,35.90179633601383,0.6010065249865875,1.027773994013546,1.0285045646606608,-0.06720413,9.58543
8.08337,7.707317352294922,-8.281274,130.4375,-1.072892161368153e-06,-8777432064.0,35.90250956611732,0.6008150680857701,1.0277397126201693,1.0285038372303577,-0.047081552,10.262687
